Lambda,2019DOY239F013Cotton_p100100000.asd,2019DOY239F013Cotton_p100200000.asd,2019DOY239F013Cotton_p100300000.asd,2019DOY239F013Cotton_p100400000.asd,2019DOY239F013Cotton_p100500000.asd,2019DOY239F013Cotton_p100600000.asd,2019DOY239F013Cotton_p100700000.asd,2019DOY239F013Cotton_p100800000.asd,2019DOY239F013Cotton_p100900000.asd,2019DOY239F013Cotton_p101000000.asd,2019DOY239F013Cotton_p101100000.asd,2019DOY239F013Cotton_p101200000.asd,2019DOY239F013Cotton_p101300000.asd,2019DOY239F013Cotton_p101400000.asd,2019DOY239F013Cotton_p101500000.asd,2019DOY239F013Cotton_p101600000.asd,2019DOY239F013Cotton_p101700000.asd,2019DOY239F013Cotton_p101800000.asd,2019DOY239F013Cotton_p101900000.asd,2019DOY239F013Cotton_p102000000.asd,2019DOY239F013Cotton_p102100000.asd,2019DOY239F013Cotton_p102200000.asd,2019DOY239F013Cotton_p102300000.asd,2019DOY239F013Cotton_p102400000.asd,2019DOY239F013Cotton_p102500000.asd,2019DOY239F013Cotton_p102600000.asd,2019DOY239F013Cotton_p102700000.asd,2019DOY239F013Cotton_p102800000.asd,2019DOY239F013Cotton_p102900000.asd,2019DOY239F013Cotton_p103000000.asd,2019DOY239F013Cotton_p103100000.asd,2019DOY239F013Cotton_p103200000.asd,2019DOY239F013Cotton_p103300000.asd,2019DOY239F013Cotton_p103400000.asd,2019DOY239F013Cotton_p103500000.asd,2019DOY239F013Cotton_p103600000.asd,2019DOY239F013Cotton_p103700000.asd,2019DOY239F013Cotton_p103800000.asd,2019DOY239F013Cotton_p103900000.asd,2019DOY239F013Cotton_p104000000.asd,2019DOY239F013Cotton_p104100000.asd,2019DOY239F013Cotton_p104300000.asd,2019DOY239F013Cotton_p104400000.asd,2019DOY239F013Cotton_p104500000.asd,2019DOY239F013Cotton_p104600000.asd,2019DOY239F013Cotton_p104700000.asd,2019DOY239F013Cotton_p104800000.asd,2019DOY239F013Cotton_p200100000.asd,2019DOY239F013Cotton_p200300000.asd,2019DOY239F013Cotton_p200400000.asd,2019DOY239F013Cotton_p200500000.asd,2019DOY239F013Cotton_p200600000.asd,2019DOY239F013Cotton_p200700000.asd,2019DOY239F013Cotton_p200800000.asd,2019DOY239F013Cotton_p200900000.asd,2019DOY239F013Cotton_p201100000.asd,2019DOY239F013Cotton_p201200000.asd,2019DOY239F013Cotton_p201300000.asd,2019DOY239F013Cotton_p201400000.asd,2019DOY239F013Cotton_p201500000.asd,2019DOY239F013Cotton_p201600000.asd,2019DOY239F013Cotton_p201700000.asd,2019DOY239F013Cotton_p201800000.asd,2019DOY239F013Cotton_p201900000.asd,2019DOY239F013Cotton_p202000000.asd,2019DOY239F013Cotton_p202100000.asd,2019DOY239F013Cotton_p202200000.asd,2019DOY239F013Cotton_p202300000.asd,2019DOY239F013Cotton_p202400000.asd,2019DOY239F013Cotton_p202500000.asd,2019DOY239F013Cotton_p202600000.asd,2019DOY239F013Cotton_p202700000.asd,2019DOY239F013Cotton_p202800000.asd,2019DOY239F013Cotton_p202900000.asd,2019DOY239F013Cotton_p203000000.asd,2019DOY239F013Cotton_p203100000.asd,2019DOY239F013Cotton_p203200000.asd,2019DOY239F013Cotton_p203300000.asd,2019DOY239F013Cotton_p203400000.asd,2019DOY239F013Cotton_p203500000.asd,2019DOY239F013Cotton_p203600000.asd,2019DOY239F013Cotton_p203700000.asd,2019DOY239F013Cotton_p203800000.asd,2019DOY239F013Cotton_p203900000.asd,2019DOY239F013Cotton_p204000000.asd,2019DOY239F013Cotton_p204100000.asd,2019DOY239F013Cotton_p204200000.asd,2019DOY239F013Cotton_p204300000.asd,2019DOY239F013Cotton_p204400000.asd,2019DOY239F013Cotton_p204500000.asd,2019DOY239F013Cotton_p204600000.asd,2019DOY239F013Cotton_p204700000.asd,2019DOY239F013Cotton_p204800000.asd
672,0.048212535,0.048881495,0.047877128,0.046016194,0.048059334,0.045185201,0.046277054,0.049691889,0.053396419,0.048758804,0.051056334,0.044712252,0.051663137,0.046576753,0.042408054,0.068039947,0.048859701,0.048166358,0.047478233,0.047693643,0.045754581,0.051319822,0.044533539,0.047636368,0.051578744,0.04078477,0.042651599,0.047322047,0.045310968,0.046422953,0.045205694,0.053314453,0.046723965,0.04594233,0.048213696,0.050195788,0.046399127,0.049079428,0.046362001,0.051070886,0.046618352,0.048599697,0.049455948,0.046340681,0.049791038,0.046286905,0.050823964,0.056683066,0.050373071,0.050639327,0.052349602,0.050780622,0.049354663,0.054167185,0.049328939,0.049630399,0.051050429,0.05388641,0.048597634,0.051130916,0.052731204,0.051257945,0.05240834,0.052965188,0.049485223,0.050044734,0.045797926,0.050189637,0.054172083,0.051935868,0.051301961,0.06602413,0.053454943,0.047656079,0.054910637,0.057566697,0.049417256,0.048716865,0.052729073,0.055277722,0.049074895,0.049780841,0.05282271,0.046813139,0.055047889,0.05393256,0.056876153,0.05050947,0.048623686,0.050672478,0.05269211,0.058730566,0.057345207
673,0.048278319,0.048953082,0.048117323,0.04612873,0.048141183,0.045285356,0.046364857,0.049809813,0.053441988,0.04892178,0.051044504,0.044810268,0.051679401,0.04669335,0.042559688,0.068007615,0.048954798,0.04822456,0.047444,0.04774911,0.045850886,0.051406713,0.044587534,0.047692273,0.051636121,0.040880878,0.042737353,0.047338738,0.045369442,0.046466793,0.045274416,0.053359719,0.04677356,0.046035776,0.04826642,0.050213566,0.046493167,0.049172198,0.046360265,0.051160549,0.046652069,0.048629412,0.049457862,0.046412119,0.049828737,0.04628337,0.050914677,0.056685124,0.050403429,0.050754292,0.052406589,0.050794509,0.049378027,0.054228032,0.049278804,0.049725534,0.051116674,0.053924241,0.048723688,0.051098479,0.052736249,0.051241532,0.052461288,0.053080223,0.0495321,0.050170602,0.045896174,0.050171674,0.054169391,0.051953148,0.051333258,0.065985063,0.053454794,0.047651984,0.054944658,0.057559957,0.049509709,0.048743989,0.052736419,0.05528437,0.049161038,0.049843114,0.052893443,0.04690311,0.055043648,0.053963514,0.056941628,0.050549678,0.048756002,0.050683489,0.052726171,0.058727684,0.05737645
674,0.04834932,0.049026325,0.048379797,0.046251576,0.048233613,0.045380806,0.046438939,0.049924085,0.053496957,0.049111566,0.051044712,0.044901202,0.051742323,0.046824351,0.042731251,0.068006747,0.049080698,0.048319401,0.047480596,0.047857764,0.045956454,0.051522061,0.044679967,0.047802944,0.051715621,0.040986703,0.042827373,0.047419781,0.045463586,0.046535995,0.045352627,0.05346101,0.04684839,0.046173133,0.04834526,0.050272844,0.046628129,0.049286,0.046407313,0.051268842,0.046716501,0.048652488,0.049523678,0.046504268,0.049883297,0.046330421,0.051005711,0.056730291,0.050472644,0.050883465,0.052473813,0.050860533,0.049430964,0.054306745,0.04925375,0.049832191,0.051233359,0.054006247,0.048864188,0.051097401,0.052754317,0.051280059,0.052530715,0.05324332,0.049596818,0.050352969,0.046027803,0.050202659,0.054192399,0.052015761,0.051421443,0.066025085,0.053506666,0.047684982,0.055018752,0.057626884,0.049660862,0.048803638,0.052778967,0.055319695,0.049286134,0.049933113,0.053015794,0.047040804,0.055062578,0.054018951,0.057043707,0.050607703,0.048914958,0.050724488,0.052740486,0.05875631,0.057436165
675,0.048483453,0.049142835,0.048682492,0.046393956,0.048347175,0.045503051,0.046497558,0.050055846,0.053561588,0.049377661,0.051173368,0.045114029,0.051943333,0.047000393,0.042927493,0.068011608,0.049275435,0.048521254,0.047676189,0.048012962,0.046119471,0.051686184,0.044777011,0.047956207,0.051783142,0.041179269,0.042962318,0.047577219,0.045665474,0.046634,0.045536976,0.053549856,0.047003646,0.046405539,0.048507591,0.050425549,0.046754245,0.049439885,0.046541297,0.05144907,0.046829722,0.04872836,0.049674035,0.046639008,0.05004125,0.046440924,0.051167792,0.056822754,0.050574438,0.051149947,0.052617269,0.051000552,0.049521026,0.054463504,0.049336292,0.050004363,0.05135428,0.054166886,0.049012544,0.051209458,0.052817871,0.051368278,0.052657811,0.053536433,0.049738609,0.050534174,0.04619323,0.050318845,0.05431655,0.05210243,0.051573231,0.066115124,0.053652524,0.047822147,0.055147995,0.057754342,0.049899681,0.048953912,0.052934526,0.055427385,0.049476887,0.050119937,0.053224602,0.047216686,0.055151401,0.054119476,0.057228848,0.050703574,0.049178956,0.050844835,0.05281752,0.05885761,0.057559782
676,0.048695352,0.049339052,0.049008677,0.046653832,0.048460248,0.045710246,0.046727421,0.0502646,0.053759013,0.049736029,0.051281067,0.045328035,0.052096512,0.047274691,0.043188953,0.068162313,0.049421989,0.048726865,0.047845844,0.048202884,0.046368095,0.051884135,0.044950818,0.048094851,0.051969421,0.041388531,0.043158034,0.047770117,0.045875653,0.046799999,0.04571454,0.053678656,0.047160087,0.046621169,0.048676513,0.050589247,0.046962101,0.049659611,0.046688838,0.051655691,0.047007915,0.048870682,0.049803326,0.046888453,0.050218904,0.046592285,0.051371431,0.056951163,0.050708585,0.051449815,0.052786741,0.051209728,0.049697677,0.054640955,0.049446431,0.050175831,0.051533733,0.054368282,0.049245723,0.051322667,0.052947036,0.051477798,0.052792517,0.053748497,0.049858565,0.050755852,0.046369265,0.05045119,0.054485126,0.052267438,0.051782314,0.066214397,0.053809498,0.04796419,0.055325721,0.057921511,0.05013134,0.049127051,0.053088695,0.055559894,0.049700338,0.050326456,0.053420228,0.047382957,0.055293066,0.054248529,0.057473792,0.05089697,0.049513157,0.050977516,0.052959922,0.059048479,0.057719544
677,0.048921378,0.049560423,0.04937139,0.046925616,0.04867543,0.045956252,0.046962732,0.050482119,0.053957024,0.050129552,0.051449542,0.045591694,0.052297358,0.047565133,0.043482515,0.068358197,0.049634307,0.048950167,0.048050638,0.0484037,0.046627281,0.052161605,0.045183741,0.048297113,0.052166535,0.041612733,0.043374703,0.047961191,0.046109177,0.046986547,0.045916553,0.053841994,0.047364191,0.046869364,0.048898827,0.050765842,0.047196221,0.049913018,0.046870557,0.051896106,0.047183737,0.049069658,0.050000824,0.047178078,0.050405683,0.046769723,0.051610138,0.057142867,0.050868305,0.05176438,0.052977257,0.051405665,0.049891612,0.054850151,0.049573555,0.050380359,0.051768168,0.05461787,0.049488198,0.051461598,0.053122293,0.051613819,0.052965631,0.05406257,0.050062288,0.051037803,0.046574537,0.050570388,0.054655142,0.052444824,0.051981868,0.066347208,0.054006782,0.048133531,0.055526347,0.058126924,0.050392112,0.049326378,0.053259732,0.055699835,0.049958578,0.050597325,0.053640252,0.047577211,0.05546892,0.054389523,0.05773519,0.051132241,0.049860631,0.051119678,0.05313035,0.059278638,0.057941804
678,0.049157837,0.049811912,0.049784012,0.047204953,0.048991357,0.04623802,0.047189223,0.050724179,0.054157914,0.050542734,0.051691996,0.045907662,0.052581802,0.047863629,0.04380915,0.068578,0.049924897,0.049236734,0.048343495,0.048642619,0.046903586,0.052526629,0.045470178,0.04856889,0.052376506,0.041870122,0.043639335,0.048178321,0.046392654,0.047196664,0.046168337,0.054062487,0.04761595,0.047193338,0.049187834,0.050990856,0.047456532,0.050223897,0.04711015,0.052176203,0.047377726,0.049312481,0.050264804,0.047482448,0.05062197,0.047000533,0.05189676,0.057396919,0.051075456,0.05212908,0.053202918,0.051625336,0.050120985,0.055098461,0.049743861,0.050635303,0.052079503,0.054913235,0.04975623,0.051650866,0.053337975,0.051791377,0.053197586,0.054496299,0.050357567,0.05139046,0.046824875,0.050745075,0.054865377,0.05264202,0.052188313,0.066584862,0.054246418,0.048355803,0.055762996,0.058419449,0.050704545,0.049566079,0.053475436,0.055887363,0.050274095,0.050929724,0.053923308,0.047835179,0.055683374,0.054573494,0.0580342,0.051389696,0.050224215,0.051308916,0.053333835,0.059543438,0.058216691
679,0.049453436,0.050148007,0.050254924,0.047574593,0.049315767,0.046589524,0.0475258,0.051074878,0.054475258,0.050997641,0.051960013,0.046237889,0.052924055,0.048226003,0.04419949,0.068877485,0.050218151,0.049642202,0.048756509,0.04898177,0.047267572,0.05295288,0.045814677,0.048851129,0.05269493,0.042192013,0.044025887,0.048499559,0.046753715,0.047478336,0.046480646,0.054379565,0.04787541,0.047615643,0.049523012,0.051317527,0.047790554,0.05065295,0.047426216,0.052499014,0.047679687,0.04958667,0.050515871,0.047826198,0.050909455,0.047340286,0.052256643,0.057689212,0.051369408,0.052613758,0.053489546,0.051997155,0.050472445,0.055389247,0.050005712,0.050940219,0.05250313,0.055246428,0.050137092,0.05190744,0.053601229,0.052032812,0.053493527,0.054921777,0.050664438,0.051811933,0.047129152,0.051105704,0.05521205,0.052926854,0.052485563,0.067022864,0.054505463,0.048650857,0.056079322,0.058878661,0.051072348,0.049864989,0.053764577,0.056198073,0.050679042,0.0512828,0.054299108,0.048179738,0.05596068,0.054862035,0.058442061,0.051685081,0.050655573,0.051606742,0.053609539,0.059879321,0.058506391
680,0.049798255,0.050531285,0.05071531,0.047973,0.049634266,0.046971844,0.047899547,0.051472194,0.054765505,0.051466227,0.052294626,0.046609755,0.053292629,0.048601752,0.044638346,0.069287544,0.050578599,0.04999725,0.049223217,0.049318279,0.047592002,0.053426074,0.046164634,0.049131019,0.053042669,0.042564123,0.044384952,0.048889354,0.047126005,0.047834782,0.046776098,0.054687055,0.048168731,0.048000633,0.049872108,0.051652556,0.048153931,0.051035702,0.047762195,0.052867535,0.048004147,0.049904416,0.050802234,0.048243382,0.051243286,0.047712329,0.052646104,0.058034628,0.051666141,0.053107765,0.053798275,0.052394633,0.050837073,0.055740852,0.050271159,0.051288701,0.052907234,0.05567199,0.050481796,0.05218701,0.053896668,0.052361101,0.053803003,0.055417298,0.050977901,0.052233383,0.047448216,0.051432413,0.055565812,0.053228934,0.052824859,0.067540578,0.054783274,0.048959569,0.056443651,0.059380915,0.051452868,0.05019108,0.054102409,0.056480687,0.051089905,0.051727268,0.054717848,0.048512306,0.056305377,0.055138225,0.058905853,0.052012062,0.051114885,0.051917578,0.053914106,0.060284635,0.058845866
681,0.050171496,0.050917896,0.051246476,0.048400381,0.049994978,0.047386705,0.048290462,0.051857881,0.055116717,0.052010818,0.052677084,0.047011929,0.053702777,0.04902115,0.045115458,0.069811097,0.050984662,0.050394925,0.049803703,0.049700548,0.047994016,0.053967894,0.046583604,0.049476668,0.053426821,0.042973117,0.044799989,0.049319565,0.047529319,0.048262924,0.04712136,0.055052074,0.048522849,0.048423281,0.050273593,0.052021812,0.048548859,0.051447077,0.048122589,0.053241766,0.048375158,0.050262035,0.051167358,0.048759379,0.051620818,0.048135439,0.05309837,0.058472667,0.0520163,0.053666392,0.054143907,0.052821063,0.051238603,0.056139712,0.050580844,0.051691778,0.053390511,0.056167268,0.050866266,0.052517835,0.054259834,0.052733932,0.054158043,0.055961681,0.051356993,0.052708749,0.047815558,0.051754876,0.055949831,0.053598073,0.053208906,0.068148029,0.055123576,0.049286926,0.056878296,0.059991823,0.051867541,0.050570603,0.054471561,0.056811995,0.051558197,0.052239187,0.055176267,0.048866548,0.056725902,0.055451008,0.059425073,0.052429707,0.051611086,0.052302754,0.054265578,0.060779006,0.059286273
682,0.050570449,0.051314956,0.051882243,0.048870648,0.050441037,0.047852894,0.048729022,0.052237744,0.055585885,0.05264256,0.053109312,0.04744946,0.054192349,0.049512958,0.045633309,0.070451052,0.051434939,0.050908566,0.050555776,0.050189818,0.048539005,0.054619904,0.047114474,0.049929263,0.053869225,0.043415334,0.045338351,0.049794438,0.047995687,0.048780292,0.047560738,0.055522957,0.048950282,0.048944453,0.050751443,0.05246242,0.048999953,0.051965702,0.048546933,0.053623149,0.048820672,0.050673024,0.051626171,0.049385182,0.05205087,0.048636901,0.053627967,0.059031777,0.052448567,0.054327666,0.054544873,0.053314088,0.051725685,0.056584014,0.050985175,0.052156266,0.054033942,0.056721935,0.051350581,0.052934249,0.054711212,0.05314831,0.054590024,0.056543341,0.051826556,0.053277613,0.048248449,0.052157821,0.056417149,0.05406585,0.053646694,0.068884447,0.055556195,0.049664115,0.057395153,0.060786209,0.052341989,0.051022273,0.05488793,0.057256258,0.052116627,0.052807023,0.055687766,0.049278762,0.057230145,0.055855705,0.060030002,0.052968827,0.052162707,0.052797,0.054679521,0.061384471,0.059828139
683,0.051033042,0.051841501,0.052499044,0.049400338,0.050974983,0.048408262,0.049342002,0.05275493,0.056071912,0.053214991,0.053651287,0.047972822,0.054829713,0.05006972,0.046210651,0.071217709,0.052010345,0.051466131,0.051470286,0.050820707,0.049084688,0.055451081,0.047702818,0.050438568,0.054388214,0.043897199,0.045941836,0.050382541,0.0485517,0.049456108,0.048025452,0.056034229,0.049438454,0.049502723,0.05125829,0.052986776,0.049560625,0.052585075,0.049123468,0.054120511,0.049332907,0.051196012,0.052132028,0.050102823,0.052549412,0.049216029,0.054175554,0.059710038,0.052887513,0.055026674,0.055007958,0.053930579,0.052349186,0.057106806,0.051509612,0.052673104,0.054792045,0.057376325,0.051872885,0.053457721,0.055214937,0.053715362,0.055095991,0.057203786,0.0523033,0.053901973,0.048697205,0.052756161,0.057028309,0.054577966,0.054142219,0.069802738,0.056065892,0.050150138,0.057961765,0.061778105,0.052885269,0.051524903,0.055440696,0.05776028,0.052696157,0.053476146,0.056280331,0.04973627,0.057820758,0.056359413,0.060799195,0.053570638,0.052795235,0.053315596,0.055134135,0.062127062,0.060350395
684,0.051563894,0.05243142,0.053118435,0.050012582,0.051610883,0.049049358,0.050008378,0.053327937,0.056644432,0.053911354,0.054350971,0.048586279,0.055557803,0.050712977,0.046912213,0.072175696,0.052601081,0.052085817,0.052658613,0.051530732,0.049716095,0.056420523,0.048432924,0.05103194,0.054985472,0.044500014,0.046623665,0.051069108,0.049144808,0.050221157,0.048614948,0.056657142,0.049929784,0.050192636,0.05191039,0.053599745,0.050209589,0.053280437,0.049830164,0.054650813,0.049934411,0.051776135,0.052718658,0.050960037,0.053196094,0.04995147,0.054794147,0.060483902,0.053401932,0.055804759,0.055516323,0.054694862,0.053090157,0.05772226,0.052109957,0.053243237,0.055668492,0.058174416,0.052463377,0.054056489,0.055833829,0.054351708,0.055668665,0.05794473,0.052893534,0.05457935,0.04921629,0.053400744,0.057737077,0.055169253,0.054692444,0.07085187,0.056642352,0.050735433,0.058608438,0.063021812,0.053486965,0.052091496,0.056041061,0.058357857,0.053392548,0.054277385,0.056959214,0.050249656,0.058530648,0.056931808,0.061675747,0.054312974,0.053457119,0.053908122,0.055712721,0.062950143,0.060965853
685,0.052221982,0.053138196,0.053794074,0.050735645,0.052361951,0.049789261,0.050787526,0.053966967,0.057335653,0.054739978,0.055191357,0.049301076,0.056415848,0.051476563,0.047768104,0.073318255,0.053263119,0.052815493,0.054207686,0.052380662,0.050476762,0.057579652,0.049331041,0.051731443,0.055720058,0.045239352,0.047442966,0.051918562,0.049841302,0.051155144,0.049337135,0.057411168,0.050480055,0.051009511,0.052724122,0.054336768,0.051009421,0.054117191,0.050648922,0.055254359,0.050677587,0.052459606,0.053411,0.051990471,0.053985617,0.050851994,0.055531489,0.061408042,0.054010343,0.056681102,0.056082921,0.055587201,0.053942847,0.058434072,0.05278378,0.05388303,0.056675543,0.059111637,0.05314252,0.054753212,0.056551766,0.055096712,0.056371548,0.058779773,0.053582957,0.055318033,0.04981574,0.054127968,0.058545496,0.055875566,0.055330378,0.0720982,0.057310237,0.051421198,0.059357199,0.064578014,0.05415397,0.05276465,0.056725474,0.059071132,0.054230941,0.055238879,0.057726677,0.050827652,0.059378293,0.057588954,0.062716665,0.055200729,0.054155266,0.054618407,0.056414475,0.063890215,0.061713871
686,0.053074901,0.054042912,0.054607334,0.051614807,0.053261907,0.050673997,0.051809001,0.054728146,0.058175331,0.055672153,0.056157428,0.050151435,0.057494747,0.052418865,0.048810539,0.074640486,0.054113579,0.0537234,0.056195579,0.053486036,0.051414652,0.059038685,0.050431319,0.052572971,0.056666266,0.046124381,0.048488018,0.053022454,0.050748422,0.052391483,0.050190256,0.058304047,0.051188829,0.051947067,0.053699804,0.055257106,0.052045505,0.055194649,0.051588542,0.056014468,0.051612568,0.053326543,0.054243404,0.053243084,0.054903585,0.051921321,0.056435115,0.062562413,0.05472542,0.057683898,0.056744621,0.056593403,0.054920396,0.059248728,0.053576893,0.054631368,0.057854952,0.060185313,0.053934225,0.055597806,0.057355738,0.056035604,0.057276866,0.059741585,0.054339951,0.056148739,0.050500191,0.05505716,0.059502896,0.056734073,0.056099722,0.073633321,0.058108365,0.052223297,0.06024913,0.066523662,0.054921371,0.053589307,0.057573196,0.059931181,0.055219611,0.056390267,0.058594255,0.051492604,0.060375745,0.058371434,0.064018691,0.056243777,0.054932029,0.05549444,0.057230683,0.06501553,0.062611116
687,0.05408638,0.055081029,0.055651879,0.052753605,0.054417386,0.051850784,0.053123594,0.05568859,0.059231695,0.056842059,0.057388672,0.051255573,0.058905776,0.053661425,0.050127181,0.076301534,0.055187346,0.054869971,0.058671171,0.054926048,0.052631858,0.060972942,0.051914819,0.053639525,0.057821714,0.047254548,0.049835082,0.054411164,0.051884584,0.053963112,0.051294007,0.059374801,0.052087961,0.053178515,0.054946299,0.056443042,0.05330112,0.056531043,0.0527778,0.056942399,0.052686515,0.054378666,0.055282719,0.054843136,0.056064364,0.053274483,0.057528061,0.063951999,0.055624532,0.058905206,0.057581946,0.057821164,0.056090762,0.060191042,0.05467443,0.055582633,0.059341555,0.061503392,0.054874632,0.056632655,0.058416064,0.057208461,0.058313614,0.060920306,0.055304278,0.05716265,0.051316086,0.056308226,0.060781616,0.05775719,0.057001784,0.075410674,0.059043419,0.053197378,0.06141432,0.068964247,0.055906837,0.054529576,0.058586424,0.061010386,0.056404009,0.057753124,0.059618099,0.052317891,0.061518508,0.059315488,0.065599335,0.057607515,0.055852489,0.056578699,0.058281829,0.066329086,0.063691182
688,0.055423556,0.056452958,0.056950984,0.054173127,0.055949523,0.053413406,0.054875908,0.056947811,0.060529676,0.058341142,0.058939848,0.052683207,0.060720515,0.055280092,0.05190807,0.078292937,0.056511953,0.056330401,0.061842273,0.056788143,0.054240173,0.063403119,0.053740194,0.054995157,0.059279118,0.048756983,0.051620785,0.056180897,0.05330534,0.056010186,0.052738373,0.060681061,0.053206287,0.054775274,0.056595663,0.057981449,0.054930989,0.058299645,0.054284342,0.058130484,0.054027244,0.055733854,0.056616928,0.056869273,0.057578395,0.055011441,0.0589067,0.065644785,0.056677319,0.060378529,0.058567514,0.059347517,0.057542118,0.061415697,0.056017941,0.056777841,0.061201098,0.063141502,0.056015789,0.057957347,0.059686064,0.058606192,0.059605116,0.06233545,0.056407156,0.058382459,0.052373455,0.057783205,0.062326008,0.059009181,0.058078156,0.077408669,0.060185977,0.054435873,0.062842273,0.072058623,0.05713598,0.05569228,0.05983715,0.06236327,0.057918624,0.059492497,0.060839881,0.053353893,0.062908595,0.060503672,0.067579575,0.059341181,0.056990267,0.057939387,0.059632625,0.067853141,0.064980671
689,0.057197805,0.058280931,0.058609626,0.05596986,0.057966548,0.055464577,0.057191288,0.05857861,0.062168865,0.060270105,0.060897224,0.054551709,0.063068506,0.057410975,0.054276256,0.080690186,0.058188163,0.058231952,0.06585686,0.059205958,0.056365872,0.066456268,0.056029287,0.056759905,0.061177479,0.050736439,0.053975431,0.058454502,0.055146211,0.058650962,0.054653694,0.062324594,0.054625034,0.056859944,0.058763087,0.059964669,0.057103089,0.060668378,0.056202888,0.059662532,0.055785401,0.057506325,0.058351934,0.05944217,0.059566696,0.057240103,0.060674938,0.067740854,0.057971777,0.062188988,0.059758132,0.061282849,0.059346396,0.063001698,0.057627247,0.058282991,0.063511896,0.065171221,0.057461998,0.059632331,0.0612136,0.060328853,0.061269574,0.064081514,0.057706809,0.059857934,0.053711158,0.059572296,0.064217498,0.060565866,0.059391765,0.079703426,0.061628417,0.056013226,0.064619204,0.075937707,0.058665484,0.057158842,0.061404959,0.064061052,0.059857251,0.06170416,0.062326057,0.054679945,0.064631281,0.062012798,0.070085971,0.061522966,0.058422121,0.059654224,0.061360254,0.069677999,0.066582463
690,0.059450249,0.060588502,0.06081842,0.058318353,0.060559976,0.058118145,0.060167017,0.0606271,0.064323717,0.062742623,0.06338294,0.057025739,0.066135309,0.060250922,0.057282058,0.083662339,0.060387667,0.060748372,0.070783456,0.062354035,0.059144828,0.070370609,0.059077146,0.059105137,0.063688778,0.053273511,0.057016857,0.061375202,0.057613235,0.061972409,0.057207003,0.064445094,0.056477488,0.059607981,0.061543124,0.062489466,0.059979524,0.063783264,0.058656697,0.06161019,0.058114536,0.059796957,0.06060809,0.062720898,0.062155212,0.060073831,0.062937154,0.070364796,0.059717668,0.064475325,0.061300269,0.063767119,0.061558164,0.064941939,0.05962263,0.060192085,0.066370281,0.067663401,0.059362935,0.06167862,0.063156338,0.062583131,0.063403918,0.066330757,0.059399521,0.061672757,0.055297227,0.061964363,0.066688218,0.06250978,0.06102601,0.082464151,0.063477087,0.057985734,0.066933814,0.080695897,0.060591425,0.058973456,0.063370428,0.066192044,0.062265796,0.064403961,0.064167351,0.056402557,0.066744174,0.063909542,0.07324016,0.064266624,0.060226112,0.061808506,0.063556765,0.071955419,0.06867094
691,0.062364345,0.063525243,0.063692094,0.061260104,0.063827614,0.06150011,0.063930087,0.063269907,0.067005151,0.065917668,0.066445618,0.060110282,0.06989005,0.063869556,0.06112904,0.087200878,0.063150759,0.063930774,0.076675475,0.06629557,0.062653801,0.075161199,0.062906585,0.06203846,0.066801738,0.056560634,0.060880673,0.065072671,0.060648507,0.066083778,0.060422607,0.067047147,0.058834028,0.063058371,0.065089473,0.065682602,0.063601042,0.067737711,0.061723683,0.064158794,0.061025481,0.062740746,0.063504494,0.066702843,0.065372173,0.063608461,0.065805238,0.073573016,0.061907853,0.067303177,0.063192997,0.066806574,0.064329399,0.067351272,0.062152168,0.062543328,0.069883644,0.070753823,0.06165552,0.064289689,0.065565697,0.065275118,0.0660851,0.069137054,0.061435897,0.063943121,0.057351828,0.064865956,0.069747585,0.064910158,0.063133147,0.085682908,0.06575541,0.060556856,0.069764574,0.086410049,0.063046555,0.061201728,0.065782139,0.068831867,0.065278641,0.067744187,0.06641787,0.058527132,0.069280364,0.066274427,0.077127481,0.067653113,0.062480016,0.064515535,0.066306393,0.07463867,0.071236904
